entry|filename|title|author|year|path|count
8806|202-0.txt|My Bondage and My Freedom|Frederick Douglass|1855|_theData|2
8812|20204-8.txt|The Storm-Cloud of the Nineteenth Century|John Ruskin|1884|_theData|2
8813|20205-0.txt|The Maya Chronicles|Various|1882|_theData|3
8815|20207.txt|Under Wellington's Command|G A Henty|1898|_theData|1
8834|20225-8.txt|The Story of a Play|W D Howells|1898|_theData|2
8835|20226-8.txt|Snow-Bound|John Greenleaf Whittier|1891|_theData|2
8839|20231-8.txt|Earth's Enigmas|Charles G D Roberts|1895|_theData|2
8840|20232-8.txt|'Three Score Years and Ten'|Charlotte Ouisconsin Van Cleve|1888|_theData|2
8844|20237-8.txt|Art in England|Dutton Cook|1869|_theData|2
8850|20242-8.txt|Left on Labrador|Charles Asbury Stephens|1872|_theData|2
8851|20243-8.txt|Dross|Henry Seton Merriman|1899|_theData|2
8852|20245-8.txt|A Narrative of Some of the Lord's Dealings with George Müller|George Müller|1841|_theData|4
8854|20247-8.txt|Wayside Courtships|Hamlin Garland|1897|_theData|2
8868|20263-8.txt|Boswell's Correspondence with the Honourable Andrew Erskine, and His Journal of a Tour to Corsica|James Boswell|1879|_theData|2
8876|20287.txt|A Night in the Snow|Rev E Donald Carr|1873|_theData|1
8885|20295-0.txt|My New Curate|PA Sheehan|1899|_theData|3
8896|20305-8.txt|Marion's Faith.|Charles King|1886|_theData|2
8898|20307.txt|Kate's Ordeal|Emma Leslie|1898|_theData|1
8906|20317-8.txt|A Treatise on Staff Making and Pivoting|Eugene E Hall|1896|_theData|2
8913|20323.txt|That Stick|Charlotte M Yonge|1892|_theData|1
8917|20328-8.txt|Simon Dale|Anthony Hope|1897|_theData|2
8919|20330.txt|The Black Wolf's Breed|Harris Dickson|1899|_theData|1
8927|2034.txt|Waverley|Sir Walter Scott|1815|_theData|3
8939|20351-8.txt|Jackanapes|Juliana Horatio Ewing|1887|_theData|2
8940|20352-8.txt|The Jest Book|Mark Lemon|1866|_theData|2
8959|2037.txt|Novel Notes|Jerome K Jerome|1893|_theData|1
8967|20380-8.txt|Ten Tales|François Coppée|1890|_theData|2
8978|20390-0.txt|Elements of Structural and Systematic Botany|Douglas Houghton Campbell|1890|_theData|3
8984|2040.txt|Confessions of an English Opium-Eater|Thomas De Quincey|1878|_theData|1
8994|2041.txt|The House of the Wolf|Stanley Weyman|1890|_theData|1
9036|20456-8.txt|Notes on Certain Maya and Mexican Manuscripts|Cyrus Thomas|1884|_theData|2
9039|20460-8.txt|The Citizen-Soldier|John Beatty|1879|_theData|2
9041|20462-8.txt|Ernest Linwood|Caroline Lee Hentz|1856|_theData|2
9051|20475-8.txt|The Two Admirals|J Fenimore Cooper|1842|_theData|2
9052|20476-8.txt|Hymns for Christian Devotion|JG Adams|1849|_theData|2
9055|2048-0.txt|The Sketch Book of Geoffrey Crayon, Gent.|Washington Irving|1823|_theData|2
9065|2049.txt|Liber Amoris, or, The New Pygmalion|William Hazlitt|1894|_theData|1
9066|20491.txt|Kafir Stories|William Charles Scully|1895|_theData|1
9075|20500-8.txt|A Short History of Greek Philosophy|John Marshall|1891|_theData|2
9080|20509-8.txt|Daring and Suffering:|William Pittenger|1863|_theData|2
9084|20513-8.txt|How to Succeed|Orison Swett Marden|1896|_theData|3
9092|20524.txt|Culm Rock|Glance Gaylord|1857|_theData|1
9096|20528-8.txt|Round About a Great Estate|Richard Jefferies|1880|_theData|2
9108|20541.txt|The Rocky Island|Samuel Wilberforce|1843|_theData|1
9115|2055-8.txt|Two Years Before the Mast|Richard Henry Dana|1890|_theData|3
9124|2056-8.txt|The Life of William Carey|George Smith|1885|_theData|2
9126|20561.txt|Little Ferns For Fanny's Little Friends|Fanny Fern|1854|_theData|1
9137|20579.txt|The Frog Who Would A Wooing Go|Charles Bennett|1858|_theData|1
9139|20580-8.txt|Napoleon the Little|Victor Hugo|1852|_theData|2
9149|2060-0.txt|The History of the Caliph Vathek|William Beckford|1868|_theData|2
9154|20610-8.txt|The Complete Prose Works of Martin Farquhar Tupper|Martin Farquhar Tupper|1850|_theData|2
9156|20612.txt|Fort Amity|Arthur Thomas QuillerCouch|1812|_theData|1
9178|20638-8.txt|From Plotzk to Boston|Mary Antin|1899|_theData|2
9182|20643-8.txt|The Character and Influence of the Indian Trade in Wisconsin|Frederick Jackson Turner|1891|_theData|2
9191|20651-8.txt|A Jolly Fellowship|Frank R Stockton|1880|_theData|2
9208|20678-8.txt|The Tory Maid|Herbert Baird Stimpson|1898|_theData|2
9213|20695-8.txt|The Spirit of Sweetwater|Hamlin Garland|1898|_theData|2
9215|20697-0.txt|Prairie Folks|Hamlin Garland|1892|_theData|2
9220|20702-8.txt|A General Plan for a Mail Communication by Steam, Between Great Britain and the Eastern and Western Parts of the World|James MacQueen|1838|_theData|2
9227|20711.txt|Daily Thoughts|Charles Kingsley|1888|_theData|1
9240|20724-8.txt|The Man With The Broken Ear|Edmond About|1878|_theData|2
9249|20732-8.txt|The Carmina of Caius Valerius Catullus|Caius Valerius Catullus|1894|_theData|2
9251|20734-0.txt|Roman Antiquities, and Ancient Mythology|Charles K Dillaway|1831|_theData|3
9256|2074-0.txt|The Civilisation of the Renaissance in Italy|Jacob Burckhardt|1890|_theData|2
9264|20747-8.txt|Deaconesses in Europe|Jane M Bancroft|1890|_theData|2
9266|20749-8.txt|St. Ronan's Well|Sir Walter Scott|1824|_theData|2
9267|2075-0.txt|Crotchet Castle|Thomas Love Peacock|1831|_theData|1
9272|20754-8.txt|The Blunders of a Bashful Man|Metta Victoria Fuller Victor|1883|_theData|2
9273|20755-8.txt|Short Studies on Great Subjects|James Anthony Froude|1868|_theData|2
9274|20756-8.txt|Rabbi and Priest|Milton Goldsmith|1891|_theData|2
9280|20765-8.txt|Diary of Anna Green Winslow|Anna Green Winslow|1895|_theData|2
9282|20767.txt|The Life of Mansie Wauch|David Macbeth Moir|1853|_theData|2
9285|2077-0.txt|The Nabob|Alphonse Daudet|1898|_theData|2
9289|20775-0.txt|The Annals of the Cakchiquels|Daniel G Brinton|1885|_theData|3
9297|20784-0.txt|Eighth Annual Report|Various|1882|_theData|3
9318|20807-8.txt|Better Dead|J M Barrie|1891|_theData|2
9319|20808-8.txt|Three People|Pansy|1873|_theData|2
9322|20810.txt|The "Ladies of Llangollen"|John Hicklin|1847|_theData|1
9325|20813.txt|How Lisa Loved the King|George Eliot|1869|_theData|1
9345|20836-8.txt|Ting-a-ling|Frank Richard Stockton|1870|_theData|2
9348|20839-0.txt|The Mountain Chant, A Navajo Ceremony|Washington Matthews|1888|_theData|2
9351|20843-8.txt|An Estimate of the Value and Influence of Works of Fiction in Modern Times|Thomas Hill Green|1862|_theData|2
9365|20860-8.txt|The Butterfly's Ball and the Grasshopper's Feast|Mr Roscoe|1807|_theData|2
9386|20891-8.txt|Itinerary of Provence and the Rhone|John Hughes|1822|_theData|2
9406|20914.txt|A Window in Thrums|J M Barrie|1889|_theData|1
9409|20918.txt|Auld Licht Idylls|J M Barrie|1891|_theData|1
9415|20924-8.txt|Ely Cathedral|Anonymous|1868|_theData|2
9422|20932-0.txt|Advice to a Young Man upon First Going to Oxford|Edward Berens|1832|_theData|3
9441|2096.txt|A Smaller History of Greece|William Smith|1873|_theData|1
9446|2097-0.txt|The Sign of the Four|Arthur Conan Doyle|1896|_theData|1
9454|20984-8.txt|Prudy Keeping House|Sophie May|1871|_theData|2
9460|2099-8.txt|History of the Moravian Church|J E Hutton|1895|_theData|2
9464|20993.txt|Sir Ludar|Talbot Baines Reed|1889|_theData|1
9473|21002-8.txt|The Writings of Thomas Jefferson|Thomas Jefferson|1853|_theData|2
9496|21032.txt|Exercises in Knitting|Cornelia Mee|1846|_theData|1
9501|21037-8.txt|The Cock-House at Fellsgarth|Talbot Baines Reed|1893|_theData|2
9509|21044-8.txt|The Willoughby Captains|Talbot Baines Reed|1887|_theData|2
9510|21045-8.txt|Education and the Higher Life|J L Spalding|1897|_theData|2
9522|21057.txt|The Log of the Flying Fish|Harry Collingwood|1899|_theData|1
9526|21060-8.txt|The Congo Rovers|Harry Collingwood|1886|_theData|2
9538|21071.txt|The Rover's Secret|Harry Collingwood|1888|_theData|1
9539|21072.txt|The Pirate Island|Harry Collingwood|1885|_theData|1
9547|21080-8.txt|The Astral Plane|C W Leadbeater|1895|_theData|2
9551|21086-8.txt|The Penang Pirate|John Conroy Hutcheson|1886|_theData|2
9552|21088.txt|The White Squall|John Conroy Hutcheson|1887|_theData|1
9573|21107.txt|On Board the Esmeralda|John Conroy Hutcheson|1885|_theData|1
9578|21111-8.txt|Wild Nature Won By Kindness|Elizabeth Brightwen|1890|_theData|2
9579|21112-8.txt|The Causes of the Corruption of the Traditional Text of the Holy Gospels|John Burgon|1896|_theData|2
9595|21130-0.txt|Book of Wise Sayings|W A Clouston|1893|_theData|3
9596|21131.txt|Amos Huntingdon|TP Wilson|1881|_theData|1
9598|21133.txt|True to his Colours|Theodore P Wilson|1891|_theData|1
9603|21138-8.txt|Love's Meinie|John Ruskin|1873|_theData|2
9609|21187-8.txt|Dr. Jolliffe's Boys|Lewis Hough|1884|_theData|2
9621|21202.txt|Fighting the Whales|R M Ballantyne|1865|_theData|2
9625|21206.txt|The Romany Rye|George Borrow|1858|_theData|5
9629|21211-8.txt|Silverpoints|John Gray|1893|_theData|2
9632|21214.txt|The Law and Lawyers of Pickwick|Frank Lockwood|1896|_theData|1
9634|21217-8.txt|The One Moss-Rose|P B Power|1872|_theData|2
9639|21222.txt|The Armourer's Prentices|Charlotte M Yonge|1886|_theData|3
9645|21228.txt|White Lilac; or the Queen of the May|Amy Walton|1890|_theData|1
9654|21236.txt|The Boy Hunters|Captain Mayne Reid|1854|_theData|1
9655|21237.txt|The Bush Boys|Captain Mayne Reid|1856|_theData|1
9660|21241.txt|The Rifle Rangers|Captain Mayne Reid|1856|_theData|1
9661|21242.txt|On the Irrawaddy|G A Henty|1896|_theData|1
9663|21244.txt|By Canoe and Dog-Train|Egerton Ryerson Young|1890|_theData|1
9664|21245.txt|Three Boys in the Wild North Land|Egerton Ryerson Young|1897|_theData|1
9674|21258-8.txt|Devil-Worship in France|Arthur Edward Waite|1896|_theData|2
9687|21272-8.txt|The Bibliotaph|Leon H Vincent|1898|_theData|2
9692|21278.txt|The Old Castle and Other Stories|Anonymous|1892|_theData|1
9704|21293.txt|Brownsmith's Boy|George Manville Fenn|1886|_theData|1
9712|2130.txt|Utopia|Thomas More|1891|_theData|1
9714|21301.txt|Bunyip Land|George Manville Fenn|1885|_theData|1
9717|21304.txt|Begumbagh|George Manville Fenn|1879|_theData|1
9719|21306.txt|Dick o' the Fens|George Manville Fenn|1888|_theData|1
9724|21310.txt|Featherland|George Manville Fenn|1896|_theData|1
9725|21311.txt|Gil the Gunner|George Manville Fenn|1892|_theData|1
9727|21313.txt|In Honour's Cause|George Manville Fenn|1896|_theData|1
9747|21332-0.txt|Charles Dickens as a Reader|Charles Kent|1871|_theData|3
9753|21337-8.txt|'That Very Mab'|May Kendall and Andrew Lang|1885|_theData|2
9764|21350-0.txt|Roister Doister|Nicholas Udall|1846|_theData|2
9770|21356.txt|Nat the Naturalist|G Manville Fenn|1883|_theData|1
9774|2136-0.txt|The Tale of Balen|Algernon Charles Swinburne|1896|_theData|2
9776|21361.txt|Patience Wins|George Manville Fenn|1886|_theData|1
9781|21366.txt|Sail Ho!|George Manville Fenn|1893|_theData|1
9795|21381-0.txt|Stories Of Ohio|William Dean Howells|1897|_theData|3
9796|21382.txt|Son Philip|George Manville Fenn|1886|_theData|1
9798|21384.txt|Afar in the Forest|WHG Kingston|1882|_theData|1
9799|21385.txt|On the Banks of the Amazon|WHG Kingston|1872|_theData|1
9800|21386.txt|James Braithwaite, the Supercargo|WHG Kingston|1882|_theData|1
9801|21387.txt|In the Eastern Seas|WHG Kingston|1871|_theData|1
9803|21389.txt|Ronald Morton, or the Fire Ships|WHG Kingston|1872|_theData|1
9804|2139.txt|Alvira: the Heroine of Vesuvius|A J OReilly|1877|_theData|1
9805|21390.txt|The Golden Grasshopper|WHG Kingston|1880|_theData|1
9806|21391.txt|Great African Travellers|WHG Kingston|1874|_theData|1
9807|21393.txt|Hendricks the Hunter|WHG Kingston|1893|_theData|1
9809|21395.txt|The Last Look|WHG Kingston|1869|_theData|1
9810|21396.txt|The Three Lieutenants|WHG Kingston|1890|_theData|1
9813|21399.txt|Dick and His Cat|Mary Ellis|1867|_theData|1
9817|21401.txt|In New Granada|WHG Kingston|1879|_theData|1
9819|21403.txt|The Pirate of the Mediterranean|WHG Kingston|1859|_theData|1
9820|21404.txt|From Powder Monkey to Admiral|WHG Kingston|1899|_theData|1
9831|21417-8.txt|Forty-Six Years in the Army|John M Schofield|1897|_theData|2
9842|21443-8.txt|Vesty of the Basins|Sarah P McLean Greene|1890|_theData|2
9847|21449.txt|With Axe and Rifle|WHG Kingston|1878|_theData|1
9848|2145.txt|Ben-Hur: A Tale of the Christ|Lew Wallace|1887|_theData|1
9850|21451.txt|Ben Hadden|WHG Kingston|1870|_theData|1
9851|21452.txt|Ernest Bracebridge|William H G Kingston|1869|_theData|1
9854|21455.txt|Dick Cheveley|W H G Kingston|1880|_theData|1
9859|21460.txt|The Ferryman of Brill|William H G Kingston|1880|_theData|1
9861|21462.txt|The Frontier Fort|W H G Kingston|1879|_theData|1
9862|21463.txt|Voyages and Travels of Count Funnibos and Baron Stilkin|William H G Kingston|1874|_theData|1
9866|21468.txt|Marmaduke Merry|William H G Kingston|1862|_theData|1
9867|21469.txt|The Mate of the Lily|W H G Kingston|1878|_theData|1
9869|21471.txt|Mountain Moggy|William H G Kingston|1866|_theData|1
9871|21473.txt|Paddy Finn|W H G Kingston|1883|_theData|1
9872|21474.txt|Peter the Whaler|WHG Kingston|1851|_theData|1
9875|21477.txt|Mark Seaworth|William HG Kingston|1852|_theData|1
9885|21487.txt|The Boy who sailed with Blake|WHG Kingston|1880|_theData|1
9886|21488.txt|Saved from the Sea|WHG Kingston|1884|_theData|1
9889|21491.txt|The Trapper's Son|WHG Kingston|1873|_theData|1
9890|21492.txt|A True Hero|WHG Kingston|1888|_theData|1
9891|21493.txt|Twice Lost|WHG Kingston|1876|_theData|1
9903|21504.txt|My First Voyage to Southern Seas|WHG Kingston|1860|_theData|1
9904|21505.txt|Will Weatherhelm|WHG Kingston|1860|_theData|1
9911|21512-8.txt|Modern Persia|Mooshie G Daniel|1898|_theData|2
9913|21514-8.txt|Gryll Grange|Thomas Love Peacock|1891|_theData|1
9937|21550.txt|The King's Own|Captain Frederick Marryat|1836|_theData|1
9938|21551.txt|The Little Savage|Captain Frederick Marryat|1852|_theData|3
9939|21552.txt|Masterman Ready|Captain Frederick Marryat|1852|_theData|1
9940|21553.txt|Mr. Midshipman Easy|Captain Frederick Marryat|1836|_theData|4
9944|21559.txt|The Three Cutters|Captain Frederick Marryat|1836|_theData|1
9946|21560-8.txt|Papers on Health|John Kirk|1877|_theData|2
9948|21562-8.txt|The Gulf and Inland Waters|A T Mahan|1883|_theData|2
9949|21565.txt|The Queen's Matrimonial Ladder|William Hone|1820|_theData|1
9955|21572.txt|Percival Keene|Frederick Marryat|1853|_theData|1
9956|21574.txt|The Poacher|Frederick Marryat|1841|_theData|1
9957|21576.txt|The Privateersman|Frederick Marryat|1846|_theData|3
9958|21577.txt|Peter Simple|Frederick Marryat|1834|_theData|1
9959|21578.txt|Rattlin the Reefer|Edward Howard|1836|_theData|1
9970|21597-8.txt|Jersey Street and Jersey Lane|H C Bunner|1896|_theData|2
9976|21607-0.txt|Adrift in the Ice-Fields|Charles W Hall|1877|_theData|3
9982|21612-8.txt|A Child of the Glens|Edward Newenham Hoare|1878|_theData|2
9984|21614.txt|For the Temple|G A Henty|1888|_theData|1
9987|21617-8.txt|That Affair Next Door|Anna Katharine Green|1897|_theData|2
9993|21622-8.txt|Architects of Fate|Orison Swett Marden|1896|_theData|2
9997|21626-8.txt|Adrift in the Wilds|Edward S Ellis|1887|_theData|2
10002|21630-8.txt|Bibliomania in the Middle Ages|Frederick Somner Merryweather|1849|_theData|2
10007|21636.txt|Bluff Crag|Mrs George Cupples|1872|_theData|1
10012|21640-8.txt|A Bid for Fortune|Guy Boothby|1895|_theData|2
10013|21641-8.txt|April's Lady|Margaret Wolfe Hungerford|1891|_theData|2
10022|2165.txt|The Lifted Veil|George Eliot|1895|_theData|1
10023|21650.txt|London Town|Felix Leigh|1883|_theData|1
10024|21652-8.txt|Klondike Nuggets|E S Ellis|1898|_theData|2
10026|21654-8.txt|In and Around Berlin|Minerva Brace Norton|1889|_theData|2
10034|21662.txt|Hawthorn and Lavender|William Ernest Henley|1899|_theData|1
10053|21685-8.txt|The Cockatoo's Story|Mrs George Cupples|1881|_theData|2
10063|21694.txt|The Prairie Chief|RM Ballantyne|1886|_theData|1
10065|21696.txt|Red Rooney|RM Ballantyne|1886|_theData|1
10066|21697.txt|The Red Man's Revenge|RM Ballantyne|1880|_theData|1
10067|21698.txt|Rivers of Ice|RM Ballantyne|1876|_theData|1
10068|21699.txt|The Rover of the Andes|RM Ballantyne|1885|_theData|1
10071|21700-8.txt|Don Juan|Lord Byron|1831|_theData|2
10072|21701.txt|The Settler and the Savage|RM Ballantyne|1877|_theData|1
10073|21702.txt|Shifting Winds|RM Ballantyne|1866|_theData|1
10075|21704.txt|Six Months at the Cape|RM Ballantyne|1879|_theData|1
10076|21705.txt|In the Track of the Troops|RM Ballantyne|1878|_theData|1
10077|21706.txt|Twice Bought|RM Ballantyne|1885|_theData|1
10082|21710.txt|The Crew of the Water Wagtail|RM Ballantyne|1888|_theData|1
10083|21712.txt|The Young Fur Traders|RM Ballantyne|1856|_theData|5
10093|21721.txt|The Coral Island|RM Ballantyne|1884|_theData|5
10100|21729.txt|Dusty Diamonds Cut and Polished|RM Ballantyne|1884|_theData|1
10101|2173.txt|Thoughts on the Present Discontents|Edmund Burke|1886|_theData|1
10102|21730.txt|Erling the Bold|RM Ballantyne|1871|_theData|1
10104|21733.txt|The Giant of the North|RM Ballantyne|1881|_theData|1
10105|21734.txt|The Golden Dream|RM Ballantyne|1860|_theData|1
10107|21736.txt|The Gorilla Hunters|RM Ballantyne|1861|_theData|1
10115|21744.txt|The Lifeboat|RM Ballantyne|1875|_theData|1
10117|21747.txt|The Lonely Island|RM Ballantyne|1880|_theData|1
10118|21748.txt|Black Ivory|RM Ballantyne|1873|_theData|1
10121|21751.txt|The Middy and the Moors|RM Ballantyne|1888|_theData|1
10122|21752.txt|My Doggie and I|RM Ballantyne|1881|_theData|1
10123|21753.txt|The Norsemen in the West|RM Ballantyne|1872|_theData|1
10124|21754.txt|The Ocean and its Wonders|RM Ballantyne|1876|_theData|1
10127|21757-8.txt|The Hot Swamp|RM Ballantyne|1892|_theData|2
10128|21758.txt|Hudson Bay|RM Ballantyne|1857|_theData|1
10129|21759-8.txt|Kate Coventry|G J WhyteMelville|1860|_theData|2
10136|21765-0.txt|The Metamorphoses of Ovid|Publius Ovidius Naso|1829|_theData|6
10137|21766-8.txt|Ionica|William Cory AKA William Johnson|1858|_theData|2
10138|21767-0.txt|Agatha's Husband|Dinah Maria Craik AKA Dinah Maria Mulock|1853|_theData|3
10141|2177.txt|Thankful Blossom|Bret Harte|1877|_theData|1
10144|21771-8.txt|Georgina's Reasons|Henry James|1885|_theData|2
10151|2178.txt|By Shore and Sedge|Bret Harte|1885|_theData|1
10158|21788.txt|Held Fast For England|G A Henty|1892|_theData|1
10160|2179.txt|Drift from Two Shores|Bret Harte|1878|_theData|1
10161|21790-8.txt|The Dance of Death|Hans Holbein|1833|_theData|5
10163|21793.txt|Obiter Dicta|Augustine Birrell|1893|_theData|3
10171|21807-8.txt|The Holy Cross and Other Tales|Eugene Field|1894|_theData|2
10173|21809-8.txt|Second Book of Tales|Eugene Field|1896|_theData|2
10177|21812.txt|Paul Gerrard|WHG Kingston|1894|_theData|1
10184|21819-8.txt|Kalli, the Esquimaux Christian|Thomas Boyles Murray|1857|_theData|2
10187|21821-0.txt|The Mark Of Cain|Andrew Lang|1886|_theData|6
10190|21824-8.txt|The Old Stone House and Other Stories|Anna Katharine Green|1891|_theData|2
10193|21829-8.txt|A Treatise on Domestic Economy|Catherine Esther Beecher|1843|_theData|2
10202|21838-8.txt|Which?|Ernest Daudet|1898|_theData|2
10203|2184-0.txt|Unbeaten Tracks in Japan|Isabella L Bird|1880|_theData|1
10210|21846-8.txt|Crowded Out o' Crofield|William O Stoddard|1890|_theData|2
10211|21847-8.txt|Dr. Wortle's School|Anthony Trollope|1881|_theData|2
10213|2185.txt|Maruja|Bret Harte|1885|_theData|1
