entry|filename|title|author|year|path|count
9349|2084.txt|The Way of All Flesh|Samuel Butler|1916|_theData|1
9353|20846-8.txt|Handwork in Wood|William Noyes|1910|_theData|2
9355|20848-8.txt|An Elementary Study of Chemistry|William McPherson|1906|_theData|2
9360|20853-8.txt|Northland Heroes|Florence Holbrook|1905|_theData|2
9364|2086.txt|The Slowcoach|E V Lucas|1930|_theData|1
9368|20863-8.txt|Major Vigoureux|A T QuillerCouch|1900|_theData|2
9373|20870-8.txt|The Motor Girls Through New England|Margaret Penrose|1911|_theData|2
9374|20871-8.txt|Human Foods and Their Nutritive Value|Harry Snyder|1908|_theData|2
9388|20893-8.txt|A Guide to Methods and Observation in History|Calvin Olin Davis|1914|_theData|2
9390|20897-8.txt|A Short History of England|G K Chesterton|1917|_theData|2
9395|20901-8.txt|In Apple-Blossom Time|Clara Louise Burnham|1919|_theData|2
9396|20902.txt|The Clyde Mystery|Andrew Lang|1905|_theData|1
9398|20904-8.txt|The Right Stuff|Ian Hay|1910|_theData|2
9401|20909.txt|Under the Tree|Elizabeth Madox Roberts|1922|_theData|1
9403|20911-8.txt|The Rose of Old St. Louis|Mary Dillon|1904|_theData|2
9404|20912-8.txt|The Daffodil Mystery|Edgar Wallace|1954|_theData|2
9405|20913-8.txt|A Woman's Journey through the Philippines|Florence Kimball Russel|1907|_theData|2
9426|20936-8.txt|The New Society|Walther Rathenau|1921|_theData|2
9448|20979.txt|Brother Copas|Sir Arthur Thomas QuillerCouch|1911|_theData|1
9451|20981-0.txt|Tristram of Blent|Anthony Hope|1901|_theData|3
9457|20987-8.txt|Story of the War in South Africa|Alfred T Mahan|1900|_theData|2
9465|20994.txt|Kilgorman|Talbot Baines Reed|1902|_theData|1
9466|20995-8.txt|Fighting in France|Ross Kay|1916|_theData|2
9468|20997-8.txt|The Nürnberg Stove|Louisa de la Ramé AKA Ouida|1902|_theData|1
9475|21004-8.txt|The Singing Mouse Stories|Emerson Hough|1910|_theData|2
9477|21006-8.txt|The Governments of Europe|Frederic Austin Ogg|1926|_theData|2
9478|21007-8.txt|The Bird Study Book|Thomas Gilbert Pearson|1917|_theData|2
9486|21019.txt|At the Deathbed of Darwinism|Eberhard Dennert|1904|_theData|1
9489|21022.txt|Lessons on Soil|E J Russell|1911|_theData|1
9491|21025.txt|The Village Wife's Lament|Maurice Hewlett|1918|_theData|1
9494|21029-8.txt|The New Morning|Alfred Noyes|1918|_theData|2
9503|21039-8.txt|Boycotted|Talbot Baines Reed|1930|_theData|2
9505|21040-8.txt|Brazilian Tales|Joaquim Maria Machado de Assis|1921|_theData|2
9513|21048-8.txt|Just Patty|Jean Webster|1911|_theData|2
9517|21051-8.txt|Skylark Three|Edward Elmer Smith|1970|_theData|2
9520|21055-8.txt|A Mating in the Wilds|Ottwell Binns|1920|_theData|2
9530|21064-8.txt|A Middy in Command|Harry Collingwood|1909|_theData|2
9535|21069.txt|For Treasure Bound|Harry Collingwood|1910|_theData|1
9542|21075.txt|The Cruise of the Thetis|Harry Collingwood|1932|_theData|1
9543|21077-8.txt|The Mind and the Brain|Alfred Binet|1907|_theData|2
9545|21079.txt|The Trawler|James Brendan Connolly|1914|_theData|1
9549|21084-8.txt|Jokes For All Occasions|Anonymous|1979|_theData|2
9559|21094-8.txt|The Girl in the Golden Atom|Raymond King Cummings|1974|_theData|2
9563|21098.txt|The Independence of Claire|Mrs George de Horne Vaizey|1915|_theData|1
9565|211-0.txt|The Aspern Papers|Henry James|1961|_theData|2
9567|21101.txt|Pixie O'Shaughnessy|Mrs George de Horne Vaizey|1903|_theData|1
9577|21110.txt|A College Girl|Mrs George de Horne Vaizey|1913|_theData|1
9582|21117.txt|Betty Trevor|Mrs G de Horne Vaizey|1917|_theData|1
9583|21118.txt|Etheldreda the Ready|Mrs George de Horne Vaizey|1910|_theData|1
9586|21120.txt|The Fortunes of the Farrells|Mrs George de Horne Vaizey|1908|_theData|1
9591|21127-8.txt|The Mystics|Katherine Cecil Thurston|1907|_theData|2
9600|21135.txt|Nearly Lost but Dearly Won|Theodore P Wilson|1901|_theData|1
9602|21137-8.txt|Parkhurst Boys|Talbot Baines Reed|1905|_theData|2
9631|21213-8.txt|New Ideals in Rural Schools|George Herbert Betts|1913|_theData|2
9635|21218-8.txt|Mayfair, Belgravia, and Bayswater|Geraldine Edith Mitton|1903|_theData|2
9636|21219-8.txt|A Voice in the Wilderness|Grace Livingston Hill|1916|_theData|2
9641|21224-8.txt|The Dyeing of Cotton Fabrics|Franklin Beech|1901|_theData|2
9647|2123-0.txt|The Crime of Sylvestre Bonnard|Anatole France|1900|_theData|2
9658|2124.txt|Record of Buddhistic Kingdoms|FaHsien|1965|_theData|1
9659|21240.txt|The Lone Ranche|Captain Mayne Reid|1905|_theData|1
9662|21243-8.txt|The Madigans|Miriam Michelson|1904|_theData|2
9668|21251-8.txt|The Jefferson-Lemen Compact|Willard C MacNaul|1915|_theData|2
9670|21253-8.txt|The Swedish-Norwegian Union Crisis|Karl Nordlund|1906|_theData|2
9676|2126.txt|The Quest of the Sacred Slipper|Sax Rohmer|1914|_theData|1
9678|21261.txt|The Attempted Assassination of ex-President Theodore Roosevelt|Oliver Remey|1912|_theData|1
9681|21264-8.txt|The Four Pools Mystery|Jean Webster|1908|_theData|2
9685|21270.txt|Five Hundred Dollars|Horatio Alger|1908|_theData|3
9711|213-0.txt|The Man from Snowy River|Andrew Barton Banjo Paterson|1967|_theData|2
9713|21300-8.txt|Cowboy Songs|Various|1923|_theData|2
9718|21305.txt|A Dash from Diamond City|George Manville Fenn|1901|_theData|1
9738|21323-8.txt|What the Church Means to Me|Wilfred T Grenfell|1911|_theData|2
9740|21325-0.txt|Outlines of Greek and Roman Medicine|James Sands Elliott|1914|_theData|3
9748|21333-0.txt|Doom Castle|Neil Munro|1901|_theData|3
9758|21342-0.txt|The Principles of English Versification|Paull Franklin Baum|1922|_theData|3
9767|21353-8.txt|Civics and Health|William H Allen|1909|_theData|2
9769|21355.txt|Middy and Ensign|G Manville Fenn|1922|_theData|1
9772|21358.txt|The Ocean Cat's Paw|George Manville Fenn|1904|_theData|1
9814|214.txt|In the Days When the World Was Wide and Other Verses|Henry Lawson|1912|_theData|1
9818|21402.txt|Our Sailors|WHG Kingston|1902|_theData|1
9821|21405.txt|The Loss of the Royal George|WHG Kingston|1900|_theData|1
9824|2141-8.txt|Strictly Business|O Henry|1913|_theData|4
9826|21411-8.txt|Holborn and Bloomsbury|Sir Walter Besant|1903|_theData|2
9829|21415-8.txt|The Young Visiters or, Mr. Salteena's Plan|Daisy Ashford|1919|_theData|2
9834|21421-8.txt|The Magnificent Montez|Horace Wyndham|1969|_theData|2
9841|21442-8.txt|Your Plants|James Sheehan|1919|_theData|2
9845|21447.txt|The Three Admirals|WHG Kingston|1912|_theData|1
9849|21450.txt|Ben Burton|W H G Kingston|1914|_theData|1
9852|21453.txt|Captain Mugford|WHG Kingston|1922|_theData|1
9878|21480.txt|Sunshine Bill|W H G Kingston|1929|_theData|1
9895|21497.txt|Little Jack Rabbit and the Squirrel Brothers|David Cory|1929|_theData|1
9901|21502-8.txt|Fundamentals of Prosperity|Roger W Babson|1920|_theData|2
9918|21529-8.txt|The Chauffeur and the Chaperon|C N Williamson|1908|_theData|2
9921|21531-8.txt|Woodwork Joints|William Fairham|1920|_theData|2
9924|21534-8.txt|Textiles and Clothing|Kate Heintz Watson|1934|_theData|2
9926|21537-8.txt|Expansion and Conflict|William E Dodd|1915|_theData|2
9928|21539.txt|The Blue Envelope|Roy J Snell|1922|_theData|1
9929|21540-8.txt|High Noon|Anonymous|1966|_theData|2
9931|21542-8.txt|Spirit and Music|H Ernest Hunt|1922|_theData|2
9933|21546.txt|Nero, the Circus Lion|Richard Barnum|1919|_theData|1
9935|21549.txt|Jacob Faithful|Captain Frederick Marryat|1903|_theData|1
9945|2156-8.txt|China and the Manchus|Herbert Allen Giles|1912|_theData|2
9947|21561-8.txt|Fra Angelico|J B Supino|1902|_theData|5
9952|21569-8.txt|Southern Arabia|Theodore Bent|1900|_theData|2
9963|21583-8.txt|Children of the Tenements|Jacob A Riis|1904|_theData|2
9965|21591-8.txt|The Harbours of England|John Ruskin|1907|_theData|2
9983|21613-8.txt|On the Stairs|Henry B Fuller|1918|_theData|2
9988|21618-8.txt|The Aztec Treasure-House|Thomas Allibone Janvier|1918|_theData|2
10006|21635.txt|Prudence Says So|Ethel Hueston|1916|_theData|1
10010|21639-8.txt|When Patty Went to College|Jean Webster|1906|_theData|2
10016|21644-8.txt|Every Man for Himself|Hopkins Moorhouse|1920|_theData|4
10019|21647.txt|Subspace Survivors|E E Smith|1960|_theData|1
10025|21653-8.txt|The Eurhythmics of Jaques-Dalcroze|Emile JaquesDalcroze|1912|_theData|2
10029|21657-8.txt|Deep Furrows|Hopkins Moorhouse|1918|_theData|2
10031|2166-8.txt|King Solomon's Mines|H Rider Haggard|1907|_theData|2
10032|21660-8.txt|An Introduction to the Industrial and Social History of England|Edward Potts Cheyney|1901|_theData|2
10046|21676-8.txt|Confessions of a Caricaturist|Oliver Herford|1917|_theData|2
10048|21678-8.txt|Tales of Giants from Brazil|Elsie Spicer Eells|1918|_theData|2
10051|21681-8.txt|A Little Traitor to the South|Cyrus Townsend Brady|1911|_theData|2
10057|21689-8.txt|The Tyranny of Weakness|Charles Neville Buck|1917|_theData|2
10069|217-0.txt|Sons and Lovers|David Herbert Lawrence|1913|_theData|3
10079|21708.txt|Up in the Clouds|RM Ballantyne|1981|_theData|1
10081|2171.txt|Brother Jacob|George Eliot|1900|_theData|1
10089|21718.txt|The Big Otter|RM Ballantyne|1974|_theData|1
10094|21722-8.txt|A Practical Discourse on Some Principles of Hymn-Singing|Robert Bridges|1901|_theData|2
10096|21724-8.txt|The Handbook of Soap Manufacture|W H Simmons|1908|_theData|2
10099|21727.txt|Digging for Gold|RM Ballantyne|1919|_theData|2
10109|21738-8.txt|Hunted and Harried|RM Ballantyne|1983|_theData|2
10112|21741.txt|The Island Queen|RM Ballantyne|1930|_theData|1
10120|2175.txt|You Never Can Tell|George Bernard Shaw|1905|_theData|1
10126|21756.txt|Philosopher Jack|RM Ballantyne|1912|_theData|1
10134|21763-8.txt|The Brentons|Anna Chapin Ray|1912|_theData|2
10135|21764-0.txt|Child Stories from the Masters|Maud Menefee|1901|_theData|3
10142|21770-0.txt|The Author Of Beltraffio|Henry James|1907|_theData|4
10147|21774.txt|Practical Mysticism|Evelyn Underhill|1915|_theData|1
10149|21777-8.txt|The Years Between|Rudyard Kipling|1919|_theData|2
10162|21791-8.txt|The Aeroplane Speaks|H Barber|1916|_theData|4
10179|21814-8.txt|The Trial and Death of Jesus Christ|James Stalker|1970|_theData|2
10192|21828-8.txt|The Life of St. Paul|James Stalker|1984|_theData|2
10195|21830.txt|The Little Mixer|Lillian Nicholson Shearon|1922|_theData|1
10200|21836.txt|The Tale of Jasper Jay|Arthur Scott Bailey|1917|_theData|1
10205|21841.txt|The Saddle Boys in the Grand Canyon|James Carson|1913|_theData|1
10212|21849-8.txt|The 'Mind the Paint' Girl|Arthur Pinero|1912|_theData|2
10226|21865-8.txt|King Arthur and His Knights|Maude L Radford|1903|_theData|2
10231|21870-8.txt|Luna Benamor|Vicente Blasco Ibáñez|1910|_theData|2
10235|21874.txt|The Bay and Padie Book|Furnley Maurice|1937|_theData|1
10237|21877-8.txt|Woodrow Wilson and the World War|Charles Seymour|1921|_theData|2
10245|21885-8.txt|The Ruinous Face|Maurice Hewlett|1909|_theData|2
10247|21887-8.txt|Blacksheep! Blacksheep!|Meredith Nicholson|1920|_theData|2
10248|21888-8.txt|Canoe Boys and Campfires|William Murray Graydon|1907|_theData|2
10252|21892-8.txt|At the Time Appointed|A Maynard Barbour|1903|_theData|2
10255|21895-8.txt|The Old Coast Road|Agnes Rothery|1920|_theData|2
10263|21904-8.txt|The Millionaire Baby|Anna Katharine Green|1905|_theData|4
10269|21910-8.txt|Mitch Miller|Edgar Lee Masters|1920|_theData|2
10275|2192-0.txt|The Dark Flower|John Galsworthy|1924|_theData|2
10279|21927-2007-06-25.txt|Short Cruises|W W Jacobs|1907|_theData|2
10291|21934-0.txt|The Gold Of Fairnilee|Andrew Lang|1933|_theData|2
10300|21944-8.txt|The Pleasant Street Partnership|Mary F Leonard|1903|_theData|2
10301|21948-8.txt|Little Busybodies|Jeanette Augustus Marks and Julia Moody|1909|_theData|2
10308|21957-8.txt|The Psychology of Singing|David C Taylor|1908|_theData|2
10310|21959-8.txt|Letters from a Self-Made Merchant to His Son|George Horace Lorimer|1902|_theData|2
10312|21960-8.txt|Blue Bonnet's Ranch Party|C E Jacobs|1912|_theData|2
10316|21965-8.txt|Preventable Diseases|Woods Hutchinson|1909|_theData|2
10318|21968-0.txt|The Finer Grain|Henry James|1910|_theData|3
10320|2197.txt|The Gambler|Fyodor Dostoyevsky|1927|_theData|3
10321|21970-0.txt|The Scarlet Plague|Jack London|1915|_theData|3
10322|21971-0.txt|A Son Of The Sun|Jack London|1912|_theData|3
10341|21991-8.txt|Face to Face with Kaiserism|James W Gerard|1918|_theData|2
10342|21992-8.txt|Christianity and Progress|Harry Emerson Fosdick|1922|_theData|2
10347|21998-8.txt|The Lion's Mouse|C N Williamson and A M Williamson|1919|_theData|2
10349|22.txt|Roget's Thesaurus|Peter Mark Roget|1911|_theData|3
10350|22000-8.txt|Kept in the Dark|Anthony Trollope|1915|_theData|2
10368|22029.txt|Spool Knitting|Mary A McCormack|1909|_theData|1
10380|22043.txt|The Book of the Cat|Mabel Humphrey and Elizabeth Fearne Bonsall|1903|_theData|1
10381|22046-8.txt|Maxim Gorki|Hans Ostwald|1905|_theData|2
10389|22056-8.txt|The Mountain that was 'God'|John H Williams|1911|_theData|2
10397|22063-8.txt|The Trail of '98|Robert W Service|1910|_theData|2
10398|22064-8.txt|Tess of the Storm Country|Grace Miller White|1909|_theData|2
10399|22066.txt|The Long Roll|Mary Johnston|1911|_theData|1
10400|22067-8.txt|The Story of a Cannoneer Under Stonewall Jackson|Edward A Moore|1907|_theData|2
10411|22082.txt|The Emancipation Proclamation|Abraham Lincoln|1994|_theData|1
10414|22085-8.txt|Sir Jagadis Chunder Bose|Sir Jagadis Chunder Bose|1927|_theData|2
10418|22090-8.txt|The Task of Social Hygiene|Havelock Ellis|1912|_theData|2
10420|22093-8.txt|The Sagas of Olaf Tryggvason and of Harald The Tyrant (Harald Haardraade)|Snorri Sturluson|1911|_theData|2
10423|22096.txt|Stories the Iroquois Tell Their Children|Mabel Powers|1917|_theData|1
10426|22099-0.txt|Witch-Doctors|Charles Beadle|1933|_theData|3
10431|22104.txt|The Acorn-Planter|Jack London|1916|_theData|1
10435|22108-8.txt|The Untroubled Mind|Herbert J Hall|1915|_theData|2
10437|22110.txt|Martian V.F.W.|GL Vandenburg|1959|_theData|1
10438|22112.txt|A Child's Book of Saints|William Canton|1907|_theData|1
10441|22115-8.txt|A Fantasy of Mediterranean Travel|S G Bayne|1909|_theData|2
10442|22116.txt|Discoverers and Explorers|Edward R Shaw|1900|_theData|1
10443|22117-8.txt|Across Coveted Lands|Arnold Henry Savage Landor|1903|_theData|2
10454|22132.txt|Giants on the Earth|Sterner St Paul Meek|1932|_theData|1
10464|22144-8.txt|Good Old Anna|Marie Belloc Lowndes|1916|_theData|2
10465|22145-8.txt|A Book of Burlesques|H L Mencken|1920|_theData|2
10467|22147-8.txt|Peter the Hermit|Daniel A Goodsell|1906|_theData|2
10476|22157-0.txt|Lectures on Stellar Statistics|Carl Vilhelm Ludvig Charlier|1921|_theData|3
10483|22168-8.txt|The Golden Spears|Edmund Leamy|1911|_theData|2
10485|22170.txt|Five Lectures on Blindness|Kate M Foley|1919|_theData|1
10488|22173-0.txt|The Grell Mystery|Frank Froest|1914|_theData|3
10494|22179.txt|Old Rail Fence Corners|Various|1976|_theData|1
10495|22180-8.txt|Prairie Flowers|James B Hendryx|1920|_theData|2
10500|22185-8.txt|Sonnie-Boy's People|James B Connolly|1913|_theData|2
10509|22194.txt|Spring Street|James H Richardson|1922|_theData|1
10512|22197.txt|The Goody-Naughty Book|Sarah Cory Rippey|1913|_theData|1
10513|22198.txt|Two Sides of the Face|Arthur Thomas QuillerCouch|1903|_theData|1
10528|22213-8.txt|The Oriental Religions in Roman Paganism|Franz Cumont|1911|_theData|2
10532|22217-8.txt|My Reminiscences|Rabindranath Tagore|1917|_theData|2
10535|22220-8.txt|Policing the Plains|RG MacBeth|1922|_theData|2
10548|22233-8.txt|Blazed Trail Stories|Stewart Edward White|1902|_theData|2
10551|22237-8.txt|Messages from the Epistle to the Hebrews|Handley CG Moule|1909|_theData|2
10554|22240-8.txt|Masterpieces of Negro Eloquence|Various|1914|_theData|2
10561|22247-8.txt|If You Touch Them They Vanish|Gouverneur Morris|1913|_theData|2
10563|22249-8.txt|Shorty McCabe|Sewell Ford|1906|_theData|2
10576|22263-0.txt|John Baptist Jackson|Jacob Kainen|1962|_theData|2
10577|22264-8.txt|Irish Books and Irish People|Stephen Gwynn|1919|_theData|2
10590|22276-8.txt|Despair's Last Journey|David Christie Murray|1901|_theData|2
10596|22282.txt|Uncle Remus and Brer Rabbit|Joel Chandler Harris|1907|_theData|1
10601|22288-0.txt|Chinese Painters|Raphael Petrucci|1920|_theData|3
10605|22292-8.txt|Glory of Youth|Temple Bailey|1920|_theData|2
10610|22298-8.txt|Practical Mechanics for Boys|J S Zerbe|1914|_theData|2
10611|223-0.txt|The Wisdom of Father Brown|G K Chesterton|1915|_theData|3
10614|22302-8.txt|The Western United States|Harold Wellman Fairbanks|1904|_theData|2
10616|22304-8.txt|Nicanor - Teller of Tales|C Bryson Taylor|1906|_theData|2
10618|22306-8.txt|Human Traits and their Social Significance|Irwin Edman|1920|_theData|2
10619|22307.txt|The Grammar School Boys of Gridley|H Irving Hancock|1911|_theData|1
10620|22308-8.txt|Golden Moments|Anonymous|1996|_theData|2
10623|22310-8.txt|In the Border Country|Josephine Daskam Bacon|1909|_theData|4
10644|22329-8.txt|A Daughter of the Middle Border|Hamlin Garland|1971|_theData|2
10645|2233-8.txt|A Damsel in Distress|P G Wodehouse|1919|_theData|3
10646|22331.txt|The Chocolate Soldier|C T Studd|1989|_theData|1
10648|22334-8.txt|In Kings' Byways|Stanley J Weyman|1902|_theData|2
10664|22353-8.txt|Early Theories of Translation|Flora Ross Amos|1920|_theData|2
10666|22357.txt|Danger! and Other Stories|Arthur Conan Doyle|1918|_theData|1
10667|22358-8.txt|Erik Dorn|Ben Hecht|1921|_theData|2
10669|22362-8.txt|Appreciations and Criticisms of the Works of Charles Dickens|G K Chesterton|1911|_theData|2
10673|22366-8.txt|The Church and the Barbarians|William Holden Hutton|1906|_theData|2
10675|22370-8.txt|A Little Maid of Old Philadelphia|Alice Turner Curtis|1996|_theData|2
10677|22372-8.txt|A Labrador Doctor|Wilfred Thomason Grenfell|1919|_theData|2
10681|22376-8.txt|Love to the Uttermost|F B Meyer|1920|_theData|2
10683|22379-0.txt|Masters of Water-Colour Painting|H M Cundall|1923|_theData|2
10688|22390-8.txt|Prince or Chauffeur?|Lawrence Perry|1911|_theData|2
10689|22392-8.txt|Essentials in Conducting|Karl Wilson Gehrkens|1919|_theData|2
10690|22396-8.txt|King Arthur's Knights|Henry Gilbert|1911|_theData|2
10691|22397-8.txt|Shakespearean Playhouses|Joseph Quincy Adams|1917|_theData|2
10705|22410.txt|The Crofton Boys|Harriet Martineau|1900|_theData|2
10710|22418.txt|Dollars and Sense|Col Wm C Hunter|1911|_theData|1
10711|22420-8.txt|The Book of Nature Myths|Florence Holbrook|1902|_theData|2
10720|22431-8.txt|Dave Darrin on Mediterranean Service|H Irving Hancock|1919|_theData|2
10726|22459-8.txt|The Books of the New Testament|Leighton Pullan|1901|_theData|2
10728|22461-8.txt|Union and Democracy|Allen Johnson|1915|_theData|2
10730|22464.txt|The Last of the Chiefs|Joseph  Altsheler|1909|_theData|1
10747|22484-8.txt|Gardening Indoors and Under Glass|F F Rockwell|1912|_theData|2
10752|22489-8.txt|Power of Mental Imagery|Warren Hilton|1920|_theData|2
10767|22522-8.txt|Artists' Wives|Alphonse Daudet|1902|_theData|2
10774|22530-8.txt|From Place to Place|Irvin S Cobb|1920|_theData|2
10782|22536-8.txt|Jane Austen, Her Life and Letters|William AustenLeigh and Richard Arthur AustenLeigh|1913|_theData|2
10788|22542-8.txt|Jesus the Christ|James Edward Talmage|1915|_theData|2
10795|22554-8.txt|As It Was in the Beginning|Philip Verrill Mighels|1912|_theData|2
10799|22561.txt|Tame Animals|Anonymous|1912|_theData|1
10802|22565-8.txt|From Farm to Fortune|Horatio Alger Jr|1905|_theData|2
